YearofBirth,Gender,Ethnicity,ChildFirstName,Count,Rank,PartitionKey,RowKey
2012,MALE,WHITE NON HISP,MAXIMILIAN,30,74,2012,MAXIMILIAN
2012,MALE,WHITE NON HISP,JAYDEN,30,74,2012,JAYDEN
2012,MALE,WHITE NON HISP,ISRAEL,30,74,2012,ISRAEL
2012,MALE,WHITE NON HISP,MARCO,30,74,2012,MARCO
2012,MALE,WHITE NON HISP,JAYDEN,30,74,2012,JAYDEN
2012,MALE,WHITE NON HISP,ISRAEL,30,74,2012,ISRAEL
2012,MALE,WHITE NON HISP,HARRISON,30,74,2012,HARRISON
2012,MALE,WHITE NON HISP,MAXIMILIAN,30,74,2012,MAXIMILIAN
2012,MALE,WHITE NON HISP,LEON,30,74,2012,LEON
2012,MALE,WHITE NON HISP,MARCO,30,74,2012,MARCO
2012,MALE,WHITE NON HISP,HARRISON,30,74,2012,HARRISON
2012,MALE,WHITE NON HISP,RICHARD,29,75,2012,RICHARD
2012,MALE,WHITE NON HISP,SAM,29,75,2012,SAM
2012,MALE,WHITE NON HISP,AVROHOM,29,75,2012,AVROHOM
2012,MALE,WHITE NON HISP,ELLIOT,29,75,2012,ELLIOT
2012,MALE,WHITE NON HISP,ELLIOT,29,75,2012,ELLIOT
2012,MALE,WHITE NON HISP,NICOLAS,29,75,2012,NICOLAS
2012,MALE,WHITE NON HISP,ELIJAH,29,75,2012,ELIJAH
2012,MALE,WHITE NON HISP,AVROHOM,29,75,2012,AVROHOM
2012,MALE,WHITE NON HISP,ARTHUR,29,75,2012,ARTHUR
2012,MALE,WHITE NON HISP,ARTHUR,29,75,2012,ARTHUR
2012,MALE,WHITE NON HISP,ELIEZER,29,75,2012,ELIEZER
2012,MALE,WHITE NON HISP,CHARLIE,29,75,2012,CHARLIE
2012,MALE,WHITE NON HISP,NICOLAS,29,75,2012,NICOLAS
2012,MALE,WHITE NON HISP,ELIYAHU,29,75,2012,ELIYAHU
2012,MALE,WHITE NON HISP,TRISTAN,29,75,2012,TRISTAN
2012,MALE,WHITE NON HISP,ELIJAH,29,75,2012,ELIJAH
2012,MALE,WHITE NON HISP,RICHARD,29,75,2012,RICHARD
2012,MALE,WHITE NON HISP,CHARLIE,29,75,2012,CHARLIE
2012,MALE,WHITE NON HISP,ELIEZER,29,75,2012,ELIEZER
2012,MALE,WHITE NON HISP,TRISTAN,29,75,2012,TRISTAN
2012,MALE,WHITE NON HISP,SAM,29,75,2012,SAM
2012,MALE,WHITE NON HISP,ELIYAHU,29,75,2012,ELIYAHU
2012,MALE,WHITE NON HISP,MATTEO,28,76,2012,MATTEO
2012,MALE,WHITE NON HISP,DOMINIC,28,76,2012,DOMINIC
2012,MALE,WHITE NON HISP,JOEL,28,76,2012,JOEL
2012,MALE,WHITE NON HISP,DOMINIC,28,76,2012,DOMINIC
2012,MALE,WHITE NON HISP,YECHIEL,28,76,2012,YECHIEL
2012,MALE,WHITE NON HISP,JOEL,28,76,2012,JOEL
2012,MALE,WHITE NON HISP,PAUL,28,76,2012,PAUL
2012,MALE,WHITE NON HISP,MATTEO,28,76,2012,MATTEO
2012,MALE,WHITE NON HISP,YECHIEL,28,76,2012,YECHIEL
2012,MALE,WHITE NON HISP,PAUL,28,76,2012,PAUL
2012,MALE,WHITE NON HISP,ALAN,27,77,2012,ALAN
2012,MALE,WHITE NON HISP,USHER,27,77,2012,USHER
2012,MALE,WHITE NON HISP,USHER,27,77,2012,USHER
2012,MALE,WHITE NON HISP,OSCAR,27,77,2012,OSCAR
2012,MALE,WHITE NON HISP,JASPER,27,77,2012,JASPER
2012,MALE,WHITE NON HISP,JASPER,27,77,2012,JASPER
2012,MALE,WHITE NON HISP,ARYEH,27,77,2012,ARYEH
2012,MALE,WHITE NON HISP,ALAN,27,77,2012,ALAN
2012,MALE,WHITE NON HISP,ARYEH,27,77,2012,ARYEH
2012,MALE,WHITE NON HISP,FINN,26,78,2012,FINN
2012,MALE,WHITE NON HISP,LIPA,26,78,2012,LIPA
2012,MALE,WHITE NON HISP,DOVID,26,78,2012,DOVID
2012,MALE,WHITE NON HISP,SHAYA,26,78,2012,SHAYA
2012,MALE,WHITE NON HISP,LIPA,26,78,2012,LIPA
2012,MALE,WHITE NON HISP,FINN,26,78,2012,FINN
2012,MALE,WHITE NON HISP,DOVID,26,78,2012,DOVID
2012,MALE,WHITE NON HISP,SHAYA,26,78,2012,SHAYA
2012,MALE,WHITE NON HISP,DEAN,25,79,2012,DEAN
2012,MALE,WHITE NON HISP,AMIR,25,79,2012,AMIR
2012,MALE,WHITE NON HISP,LUKAS,25,79,2012,LUKAS
2012,MALE,WHITE NON HISP,SALVATORE,25,79,2012,SALVATORE
2012,MALE,WHITE NON HISP,JORDAN,25,79,2012,JORDAN
2012,MALE,WHITE NON HISP,AMIR,25,79,2012,AMIR
2012,MALE,WHITE NON HISP,HERSHY,25,79,2012,HERSHY
2012,MALE,WHITE NON HISP,SHIA,25,79,2012,SHIA
2012,MALE,WHITE NON HISP,SALVATORE,25,79,2012,SALVATORE
2012,MALE,WHITE NON HISP,JORDAN,25,79,2012,JORDAN
2012,MALE,WHITE NON HISP,SHIA,25,79,2012,SHIA
2012,MALE,WHITE NON HISP,HERSHY,25,79,2012,HERSHY
2012,MALE,WHITE NON HISP,ANTONIO,25,79,2012,ANTONIO
2012,MALE,WHITE NON HISP,DEAN,25,79,2012,DEAN
2012,MALE,WHITE NON HISP,LUKAS,25,79,2012,LUKAS
2012,MALE,WHITE NON HISP,LOUIS,24,80,2012,LOUIS
2012,MALE,WHITE NON HISP,MENDY,24,80,2012,MENDY
2012,MALE,WHITE NON HISP,SHANE,24,80,2012,SHANE
2012,MALE,WHITE NON HISP,SHANE,24,80,2012,SHANE
2012,MALE,WHITE NON HISP,MENDY,24,80,2012,MENDY
2012,MALE,WHITE NON HISP,MAXIM,24,80,2012,MAXIM
2012,MALE,WHITE NON HISP,NAFTALI,24,80,2012,NAFTALI
2012,MALE,WHITE NON HISP,GRAYSON,24,80,2012,GRAYSON
2012,MALE,WHITE NON HISP,NAFTALI,24,80,2012,NAFTALI
2012,MALE,WHITE NON HISP,BLAKE,24,80,2012,BLAKE
2012,MALE,WHITE NON HISP,BRENDAN,24,80,2012,BRENDAN
2012,MALE,WHITE NON HISP,LOUIS,24,80,2012,LOUIS
2012,MALE,WHITE NON HISP,BLAKE,24,80,2012,BLAKE
2012,MALE,WHITE NON HISP,BRENDAN,24,80,2012,BRENDAN
2012,MALE,WHITE NON HISP,TIMOTHY,24,80,2012,TIMOTHY
2012,MALE,WHITE NON HISP,GRAYSON,24,80,2012,GRAYSON
2012,MALE,WHITE NON HISP,TIMOTHY,24,80,2012,TIMOTHY
2012,MALE,WHITE NON HISP,SHMIEL,23,81,2012,SHMIEL
2012,MALE,WHITE NON HISP,YOEL,23,81,2012,YOEL
2012,MALE,WHITE NON HISP,SHMIEL,23,81,2012,SHMIEL
2012,MALE,WHITE NON HISP,MICAH,23,81,2012,MICAH
2012,MALE,WHITE NON HISP,PHILIP,23,81,2012,PHILIP
2012,MALE,WHITE NON HISP,ALEX,23,81,2012,ALEX
2012,MALE,WHITE NON HISP,MAYER,23,81,2012,MAYER
2012,MALE,WHITE NON HISP,ALEX,23,81,2012,ALEX
2012,MALE,WHITE NON HISP,MICAH,23,81,2012,MICAH
2012,MALE,WHITE NON HISP,MAYER,23,81,2012,MAYER
2012,MALE,WHITE NON HISP,LUKA,23,81,2012,LUKA
2012,MALE,WHITE NON HISP,YOEL,23,81,2012,YOEL
2012,MALE,WHITE NON HISP,LUKA,23,81,2012,LUKA
2012,MALE,WHITE NON HISP,PARKER,22,82,2012,PARKER
2012,MALE,WHITE NON HISP,YEHOSHUA,22,82,2012,YEHOSHUA
2012,MALE,WHITE NON HISP,MOISHE,22,82,2012,MOISHE
2012,MALE,WHITE NON HISP,YEHOSHUA,22,82,2012,YEHOSHUA
2012,MALE,WHITE NON HISP,BRADY,22,82,2012,BRADY
2012,MALE,WHITE NON HISP,BRAYDEN,22,82,2012,BRAYDEN
2012,MALE,WHITE NON HISP,PARKER,22,82,2012,PARKER
2012,MALE,WHITE NON HISP,BRADY,22,82,2012,BRADY
2012,MALE,WHITE NON HISP,WYATT,22,82,2012,WYATT
2012,MALE,WHITE NON HISP,JUDE,22,82,2012,JUDE
2012,MALE,WHITE NON HISP,MOISHE,22,82,2012,MOISHE
2012,MALE,WHITE NON HISP,BRAYDEN,22,82,2012,BRAYDEN
2012,MALE,WHITE NON HISP,JUDE,22,82,2012,JUDE
2012,MALE,WHITE NON HISP,FELIX,21,83,2012,FELIX
2012,MALE,WHITE NON HISP,LORENZO,21,83,2012,LORENZO
2012,MALE,WHITE NON HISP,EITAN,21,83,2012,EITAN
2012,MALE,WHITE NON HISP,ALBERT,21,83,2012,ALBERT
2012,MALE,WHITE NON HISP,GRAHAM,21,83,2012,GRAHAM
2012,MALE,WHITE NON HISP,JUDAH,21,83,2012,JUDAH
2012,MALE,WHITE NON HISP,LORENZO,21,83,2012,LORENZO
2012,MALE,WHITE NON HISP,ALBERT,21,83,2012,ALBERT
2012,MALE,WHITE NON HISP,FELIX,21,83,2012,FELIX
2012,MALE,WHITE NON HISP,CAMERON,21,83,2012,CAMERON
2012,MALE,WHITE NON HISP,EITAN,21,83,2012,EITAN
2012,MALE,WHITE NON HISP,JUDAH,21,83,2012,JUDAH
2012,MALE,WHITE NON HISP,GRAHAM,21,83,2012,GRAHAM
2012,MALE,WHITE NON HISP,GIOVANNI,21,83,2012,GIOVANNI
2012,MALE,WHITE NON HISP,CAMERON,21,83,2012,CAMERON
2012,MALE,WHITE NON HISP,GIOVANNI,21,83,2012,GIOVANNI
2012,MALE,WHITE NON HISP,HERSHEL,21,83,2012,HERSHEL
2012,MALE,WHITE NON HISP,RAYMOND,20,84,2012,RAYMOND
2012,MALE,WHITE NON HISP,ARIEL,20,84,2012,ARIEL
2012,MALE,WHITE NON HISP,DOMINICK,20,84,2012,DOMINICK
2012,MALE,WHITE NON HISP,GAVRIEL,20,84,2012,GAVRIEL
2012,MALE,WHITE NON HISP,MILO,20,84,2012,MILO
2012,MALE,WHITE NON HISP,RAYMOND,20,84,2012,RAYMOND
2012,MALE,WHITE NON HISP,AKIVA,20,84,2012,AKIVA
2012,MALE,WHITE NON HISP,BRIAN,20,84,2012,BRIAN
2012,MALE,WHITE NON HISP,DOMINICK,20,84,2012,DOMINICK
2012,MALE,WHITE NON HISP,GAVRIEL,20,84,2012,GAVRIEL
2012,MALE,WHITE NON HISP,AKIVA,20,84,2012,AKIVA
2012,MALE,WHITE NON HISP,COLE,20,84,2012,COLE
2012,MALE,WHITE NON HISP,COLE,20,84,2012,COLE
2012,MALE,WHITE NON HISP,BRIAN,20,84,2012,BRIAN
2012,MALE,WHITE NON HISP,ARIEL,20,84,2012,ARIEL
2012,MALE,WHITE NON HISP,MILO,20,84,2012,MILO
2012,MALE,WHITE NON HISP,AYDEN,19,85,2012,AYDEN
2012,MALE,WHITE NON HISP,JESSE,19,85,2012,JESSE
2012,MALE,WHITE NON HISP,EFRAIM,19,85,2012,EFRAIM
2012,MALE,WHITE NON HISP,MOHAMMED,19,85,2012,MOHAMMED
2012,MALE,WHITE NON HISP,JESSE,19,85,2012,JESSE
2012,MALE,WHITE NON HISP,ANGELO,19,85,2012,ANGELO
2012,MALE,WHITE NON HISP,CARTER,19,85,2012,CARTER
2012,MALE,WHITE NON HISP,AYDEN,19,85,2012,AYDEN
2012,MALE,WHITE NON HISP,GRIFFIN,19,85,2012,GRIFFIN
2012,MALE,WHITE NON HISP,ANGELO,19,85,2012,ANGELO
2012,MALE,WHITE NON HISP,EFRAIM,19,85,2012,EFRAIM
2012,MALE,WHITE NON HISP,SHLOME,19,85,2012,SHLOME
2012,MALE,WHITE NON HISP,SHLOME,19,85,2012,SHLOME
2012,MALE,WHITE NON HISP,CARTER,19,85,2012,CARTER
2012,MALE,WHITE NON HISP,MOHAMMED,19,85,2012,MOHAMMED
2012,MALE,WHITE NON HISP,GRIFFIN,19,85,2012,GRIFFIN
2012,MALE,WHITE NON HISP,AUSTIN,19,85,2012,AUSTIN
2012,MALE,WHITE NON HISP,AUSTIN,19,85,2012,AUSTIN
2012,MALE,WHITE NON HISP,AVRUM,18,86,2012,AVRUM
2012,MALE,WHITE NON HISP,ELIMELECH,18,86,2012,ELIMELECH
2012,MALE,WHITE NON HISP,KAI,18,86,2012,KAI
2012,MALE,WHITE NON HISP,RAPHAEL,18,86,2012,RAPHAEL
2012,MALE,WHITE NON HISP,JEREMY,18,86,2012,JEREMY
2012,MALE,WHITE NON HISP,ELIMELECH,18,86,2012,ELIMELECH
2012,MALE,WHITE NON HISP,NOLAN,18,86,2012,NOLAN
2012,MALE,WHITE NON HISP,MOSES,18,86,2012,MOSES
2012,MALE,WHITE NON HISP,KAI,18,86,2012,KAI
2012,MALE,WHITE NON HISP,IBRAHIM,18,86,2012,IBRAHIM
2012,MALE,WHITE NON HISP,SPENCER,18,86,2012,SPENCER
2012,MALE,WHITE NON HISP,BARUCH,18,86,2012,BARUCH
2012,MALE,WHITE NON HISP,SPENCER,18,86,2012,SPENCER
2012,MALE,WHITE NON HISP,ROCCO,18,86,2012,ROCCO
2012,MALE,WHITE NON HISP,ROCCO,18,86,2012,ROCCO
2012,MALE,WHITE NON HISP,AVRUM,18,86,2012,AVRUM
2012,MALE,WHITE NON HISP,BEN,18,86,2012,BEN
2012,MALE,WHITE NON HISP,JEREMY,18,86,2012,JEREMY
2012,MALE,WHITE NON HISP,NOLAN,18,86,2012,NOLAN
2012,MALE,WHITE NON HISP,MOSES,18,86,2012,MOSES
2012,MALE,WHITE NON HISP,BEN,18,86,2012,BEN
2012,MALE,WHITE NON HISP,IBRAHIM,18,86,2012,IBRAHIM
2012,MALE,WHITE NON HISP,MATEO,17,87,2012,MATEO
2012,MALE,WHITE NON HISP,NACHMAN,17,87,2012,NACHMAN
2012,MALE,WHITE NON HISP,ILAN,17,87,2012,ILAN
2012,MALE,WHITE NON HISP,ILAN,17,87,2012,ILAN
2012,MALE,WHITE NON HISP,LANDON,17,87,2012,LANDON
2012,MALE,WHITE NON HISP,MATEO,17,87,2012,MATEO
2012,MALE,WHITE NON HISP,LANDON,17,87,2012,LANDON
2012,MALE,WHITE NON HISP,NACHMAN,17,87,2012,NACHMAN
2012,MALE,WHITE NON HISP,ROMAN,16,88,2012,ROMAN
2012,MALE,WHITE NON HISP,SHLOIMY,16,88,2012,SHLOIMY
2012,MALE,WHITE NON HISP,RAYAN,16,88,2012,RAYAN
2012,MALE,WHITE NON HISP,SHLOIMY,16,88,2012,SHLOIMY
2012,MALE,WHITE NON HISP,CHESKY,16,88,2012,CHESKY
2012,MALE,WHITE NON HISP,IVAN,16,88,2012,IVAN
2012,MALE,WHITE NON HISP,CHESKY,16,88,2012,CHESKY
2012,MALE,WHITE NON HISP,IVAN,16,88,2012,IVAN
2012,MALE,WHITE NON HISP,ROMAN,16,88,2012,ROMAN
2012,MALE,WHITE NON HISP,RAYAN,16,88,2012,RAYAN
2012,MALE,WHITE NON HISP,AHMAD,15,89,2012,AHMAD
2012,MALE,WHITE NON HISP,DREW,15,89,2012,DREW
2012,MALE,WHITE NON HISP,XAVIER,15,89,2012,XAVIER
2012,MALE,WHITE NON HISP,RORY,15,89,2012,RORY
2012,MALE,WHITE NON HISP,DAMIAN,15,89,2012,DAMIAN
2012,MALE,WHITE NON HISP,KYLE,15,89,2012,KYLE
2012,MALE,WHITE NON HISP,KIERAN,15,89,2012,KIERAN
2012,MALE,WHITE NON HISP,FILIP,15,89,2012,FILIP
2012,MALE,WHITE NON HISP,HUGO,15,89,2012,HUGO
2012,MALE,WHITE NON HISP,ALTER,15,89,2012,ALTER
2012,MALE,WHITE NON HISP,GRANT,15,89,2012,GRANT
2012,MALE,WHITE NON HISP,RORY,15,89,2012,RORY
2012,MALE,WHITE NON HISP,KIERAN,15,89,2012,KIERAN
2012,MALE,WHITE NON HISP,AHMAD,15,89,2012,AHMAD
2012,MALE,WHITE NON HISP,FILIP,15,89,2012,FILIP
2012,MALE,WHITE NON HISP,EVERETT,15,89,2012,EVERETT
2012,MALE,WHITE NON HISP,EPHRAIM,15,89,2012,EPHRAIM
2012,MALE,WHITE NON HISP,KYLE,15,89,2012,KYLE
2012,MALE,WHITE NON HISP,GRANT,15,89,2012,GRANT
2012,MALE,WHITE NON HISP,DREW,15,89,2012,DREW
2012,MALE,WHITE NON HISP,BRODY,15,89,2012,BRODY
2012,MALE,WHITE NON HISP,DAMIAN,15,89,2012,DAMIAN
2012,MALE,WHITE NON HISP,ALTER,15,89,2012,ALTER
2012,MALE,WHITE NON HISP,HUGO,15,89,2012,HUGO
2012,MALE,WHITE NON HISP,EVERETT,15,89,2012,EVERETT
2012,MALE,WHITE NON HISP,BRODY,15,89,2012,BRODY
2012,MALE,WHITE NON HISP,EPHRAIM,15,89,2012,EPHRAIM
2012,MALE,WHITE NON HISP,YUSUF,14,90,2012,YUSUF
2012,MALE,WHITE NON HISP,STEPHEN,14,90,2012,STEPHEN
2012,MALE,WHITE NON HISP,HAMZA,14,90,2012,HAMZA
2012,MALE,WHITE NON HISP,YITZCHAK,14,90,2012,YITZCHAK
2012,MALE,WHITE NON HISP,NOAM,14,90,2012,NOAM
2012,MALE,WHITE NON HISP,YUSUF,14,90,2012,YUSUF
2012,MALE,WHITE NON HISP,STEPHEN,14,90,2012,STEPHEN
2012,MALE,WHITE NON HISP,HAMZA,14,90,2012,HAMZA
2012,MALE,WHITE NON HISP,LAZER,14,90,2012,LAZER
2012,MALE,WHITE NON HISP,CHRIS,14,90,2012,CHRIS
2012,MALE,WHITE NON HISP,REID,14,90,2012,REID
2012,MALE,WHITE NON HISP,HERSH,14,90,2012,HERSH
2012,MALE,WHITE NON HISP,REUVEN,14,90,2012,REUVEN
2012,MALE,WHITE NON HISP,MAXIMUS,14,90,2012,MAXIMUS
2012,MALE,WHITE NON HISP,NOAM,14,90,2012,NOAM
2012,MALE,WHITE NON HISP,CHRIS,14,90,2012,CHRIS
2012,MALE,WHITE NON HISP,MAXIMUS,14,90,2012,MAXIMUS
2012,MALE,WHITE NON HISP,LAZER,14,90,2012,LAZER
2012,MALE,WHITE NON HISP,REID,14,90,2012,REID
2012,MALE,WHITE NON HISP,REUVEN,14,90,2012,REUVEN
2012,MALE,WHITE NON HISP,HERSH,14,90,2012,HERSH
2012,MALE,WHITE NON HISP,NOSSON,13,91,2012,NOSSON
2012,MALE,WHITE NON HISP,MYLES,13,91,2012,MYLES
2012,MALE,WHITE NON HISP,BENZION,13,91,2012,BENZION
2012,MALE,WHITE NON HISP,SHALOM,13,91,2012,SHALOM
2012,MALE,WHITE NON HISP,YOUSEF,13,91,2012,YOUSEF
2012,MALE,WHITE NON HISP,PINCHAS,13,91,2012,PINCHAS
2012,MALE,WHITE NON HISP,MUHAMMAD,13,91,2012,MUHAMMAD
2012,MALE,WHITE NON HISP,YECHEZKEL,13,91,2012,YECHEZKEL
2012,MALE,WHITE NON HISP,MYLES,13,91,2012,MYLES
2012,MALE,WHITE NON HISP,GREGORY,13,91,2012,GREGORY
2012,MALE,WHITE NON HISP,SHALOM,13,91,2012,SHALOM
2012,MALE,WHITE NON HISP,HARRY,13,91,2012,HARRY
2012,MALE,WHITE NON HISP,BENZION,13,91,2012,BENZION
2012,MALE,WHITE NON HISP,PRESTON,13,91,2012,PRESTON
2012,MALE,WHITE NON HISP,PINCHUS,13,91,2012,PINCHUS
2012,MALE,WHITE NON HISP,PINCHAS,13,91,2012,PINCHAS
2012,MALE,WHITE NON HISP,PRESTON,13,91,2012,PRESTON
2012,MALE,WHITE NON HISP,NOSSON,13,91,2012,NOSSON
2012,MALE,WHITE NON HISP,EMMETT,13,91,2012,EMMETT
2012,MALE,WHITE NON HISP,MARC,13,91,2012,MARC
2012,MALE,WHITE NON HISP,EMMETT,13,91,2012,EMMETT
2012,MALE,WHITE NON HISP,MUHAMMAD,13,91,2012,MUHAMMAD
2012,MALE,WHITE NON HISP,YECHEZKEL,13,91,2012,YECHEZKEL
2012,MALE,WHITE NON HISP,YOUSEF,13,91,2012,YOUSEF
2012,MALE,WHITE NON HISP,PINCHUS,13,91,2012,PINCHUS
2012,MALE,WHITE NON HISP,THEO,12,92,2012,THEO
2012,MALE,WHITE NON HISP,ROWAN,12,92,2012,ROWAN
2012,MALE,WHITE NON HISP,ELAN,12,92,2012,ELAN
2012,MALE,WHITE NON HISP,NICO,12,92,2012,NICO
2012,MALE,WHITE NON HISP,NICO,12,92,2012,NICO
2012,MALE,WHITE NON HISP,ZALMEN,12,92,2012,ZALMEN
2012,MALE,WHITE NON HISP,SHLOIME,12,92,2012,SHLOIME
2012,MALE,WHITE NON HISP,FRANCESCO,12,92,2012,FRANCESCO
2012,MALE,WHITE NON HISP,WESLEY,12,92,2012,WESLEY
2012,MALE,WHITE NON HISP,THEO,12,92,2012,THEO
2012,MALE,WHITE NON HISP,JAXON,12,92,2012,JAXON
2012,MALE,WHITE NON HISP,RONAN,12,92,2012,RONAN
2012,MALE,WHITE NON HISP,WESLEY,12,92,2012,WESLEY
2012,MALE,WHITE NON HISP,ROWAN,12,92,2012,ROWAN
2012,MALE,WHITE NON HISP,BENTZION,12,92,2012,BENTZION
2012,MALE,WHITE NON HISP,ELAN,12,92,2012,ELAN
2012,MALE,WHITE NON HISP,FRANCESCO,12,92,2012,FRANCESCO
2012,MALE,WHITE NON HISP,MALIK,12,92,2012,MALIK
2012,MALE,WHITE NON HISP,SHOLOM,12,92,2012,SHOLOM
2012,MALE,WHITE NON HISP,MALIK,12,92,2012,MALIK
2012,MALE,WHITE NON HISP,BRADLEY,12,92,2012,BRADLEY
2012,MALE,WHITE NON HISP,BRADLEY,12,92,2012,BRADLEY
2012,MALE,WHITE NON HISP,AVERY,12,92,2012,AVERY
2012,MALE,WHITE NON HISP,ZALMEN,12,92,2012,ZALMEN
2012,MALE,WHITE NON HISP,BENTZION,12,92,2012,BENTZION
2012,MALE,WHITE NON HISP,QUINN,12,92,2012,QUINN
2012,MALE,WHITE NON HISP,SILAS,12,92,2012,SILAS
2012,MALE,WHITE NON HISP,JAXON,12,92,2012,JAXON
2012,MALE,WHITE NON HISP,RONAN,12,92,2012,RONAN
2012,MALE,WHITE NON HISP,SHOLOM,12,92,2012,SHOLOM
2012,MALE,WHITE NON HISP,AVERY,12,92,2012,AVERY
2012,MALE,WHITE NON HISP,SILAS,12,92,2012,SILAS
2012,MALE,WHITE NON HISP,QUINN,12,92,2012,QUINN
2012,MALE,WHITE NON HISP,AHRON,11,93,2012,AHRON
2012,MALE,WHITE NON HISP,MOHAMMAD,11,93,2012,MOHAMMAD
2012,MALE,WHITE NON HISP,BECKETT,11,93,2012,BECKETT
2012,MALE,WHITE NON HISP,YOUSSEF,11,93,2012,YOUSSEF
2012,MALE,WHITE NON HISP,MARCUS,11,93,2012,MARCUS
2012,MALE,WHITE NON HISP,NIKITA,11,93,2012,NIKITA
2012,MALE,WHITE NON HISP,ARCHER,11,93,2012,ARCHER
2012,MALE,WHITE NON HISP,REED,11,93,2012,REED
2012,MALE,WHITE NON HISP,SHEA,11,93,2012,SHEA
2012,MALE,WHITE NON HISP,YOSSI,11,93,2012,YOSSI
2012,MALE,WHITE NON HISP,SHEA,11,93,2012,SHEA
2012,MALE,WHITE NON HISP,BORUCH,11,93,2012,BORUCH
2012,MALE,WHITE NON HISP,ELUZER,11,93,2012,ELUZER
2012,MALE,WHITE NON HISP,ELLIS,11,93,2012,ELLIS
2012,MALE,WHITE NON HISP,SHLOMA,11,93,2012,SHLOMA
2012,MALE,WHITE NON HISP,REED,11,93,2012,REED
2012,MALE,WHITE NON HISP,MOHAMMAD,11,93,2012,MOHAMMAD
2012,MALE,WHITE NON HISP,NIKITA,11,93,2012,NIKITA
2012,MALE,WHITE NON HISP,CALVIN,11,93,2012,CALVIN
2012,MALE,WHITE NON HISP,BORUCH,11,93,2012,BORUCH
2012,MALE,WHITE NON HISP,BINYOMIN,11,93,2012,BINYOMIN
2012,MALE,WHITE NON HISP,SHLOMA,11,93,2012,SHLOMA
2012,MALE,WHITE NON HISP,ANDERSON,11,93,2012,ANDERSON
2012,MALE,WHITE NON HISP,BECKETT,11,93,2012,BECKETT
2012,MALE,WHITE NON HISP,ELUZER,11,93,2012,ELUZER
2012,MALE,WHITE NON HISP,AHRON,11,93,2012,AHRON
2012,MALE,WHITE NON HISP,YISRAEL,11,93,2012,YISRAEL
2012,MALE,WHITE NON HISP,ELLIS,11,93,2012,ELLIS
2012,MALE,WHITE NON HISP,ARCHER,11,93,2012,ARCHER
2012,MALE,WHITE NON HISP,ANDERSON,11,93,2012,ANDERSON
2012,MALE,WHITE NON HISP,YOSSI,11,93,2012,YOSSI
2012,MALE,WHITE NON HISP,YOUSSEF,11,93,2012,YOUSSEF
2012,MALE,WHITE NON HISP,CALVIN,11,93,2012,CALVIN
2012,MALE,WHITE NON HISP,ALEKSANDER,10,94,2012,ALEKSANDER
2012,MALE,WHITE NON HISP,SHNEUR,10,94,2012,SHNEUR
2012,MALE,WHITE NON HISP,DEVIN,10,94,2012,DEVIN
2012,MALE,WHITE NON HISP,JAD,10,94,2012,JAD
2012,MALE,WHITE NON HISP,JACE,10,94,2012,JACE
2012,MALE,WHITE NON HISP,SAMI,10,94,2012,SAMI
2012,MALE,WHITE NON HISP,BENNETT,10,94,2012,BENNETT
2012,MALE,WHITE NON HISP,ISAIAH,10,94,2012,ISAIAH
2012,MALE,WHITE NON HISP,MAKSIM,10,94,2012,MAKSIM
2012,MALE,WHITE NON HISP,ATTICUS,10,94,2012,ATTICUS
2012,MALE,WHITE NON HISP,MAKSIM,10,94,2012,MAKSIM
2012,MALE,WHITE NON HISP,DEVIN,10,94,2012,DEVIN
2012,MALE,WHITE NON HISP,ELLIOTT,10,94,2012,ELLIOTT
2012,MALE,WHITE NON HISP,SAMIR,10,94,2012,SAMIR
2012,MALE,WHITE NON HISP,YONA,10,94,2012,YONA
2012,MALE,WHITE NON HISP,SHNEUR,10,94,2012,SHNEUR
2012,MALE,WHITE NON HISP,CHESKEL,10,94,2012,CHESKEL
2012,MALE,WHITE NON HISP,TOMAS,10,94,2012,TOMAS
2012,MALE,WHITE NON HISP,YONA,10,94,2012,YONA
2012,MALE,WHITE NON HISP,MEYER,10,94,2012,MEYER
2012,MALE,WHITE NON HISP,ELLIOTT,10,94,2012,ELLIOTT
2012,MALE,WHITE NON HISP,ATTICUS,10,94,2012,ATTICUS
2012,MALE,WHITE NON HISP,FREDERICK,10,94,2012,FREDERICK
2012,MALE,WHITE NON HISP,ERIK,10,94,2012,ERIK
2012,MALE,WHITE NON HISP,EZRIEL,10,94,2012,EZRIEL
2012,MALE,WHITE NON HISP,FREDERICK,10,94,2012,FREDERICK
2012,MALE,WHITE NON HISP,MEYER,10,94,2012,MEYER
2012,MALE,WHITE NON HISP,JULIEN,10,94,2012,JULIEN
2012,MALE,WHITE NON HISP,CHESKEL,10,94,2012,CHESKEL
2012,MALE,WHITE NON HISP,ALEKSANDER,10,94,2012,ALEKSANDER
2012,MALE,WHITE NON HISP,SAMIR,10,94,2012,SAMIR
2012,MALE,WHITE NON HISP,SAMI,10,94,2012,SAMI
2012,MALE,WHITE NON HISP,EZRIEL,10,94,2012,EZRIEL
2012,MALE,WHITE NON HISP,ZAIN,10,94,2012,ZAIN
2012,MALE,WHITE NON HISP,HARVEY,10,94,2012,HARVEY
2012,MALE,WHITE NON HISP,ZAIN,10,94,2012,ZAIN
2012,MALE,WHITE NON HISP,HAYDEN,10,94,2012,HAYDEN
2012,MALE,WHITE NON HISP,ISSAC,10,94,2012,ISSAC
